copy_id,book_id,copy_number,location,rack,shelf,status
CP03705,BK124,copy15,L1,L1R21,L1R21S4,Available
CP03706,BK124,copy16,L1,L1R21,L1R21S4,Available
CP03707,BK124,copy17,L1,L1R21,L1R21S4,Available
CP03708,BK124,copy18,L1,L1R21,L1R21S4,Available
CP03709,BK124,copy19,L1,L1R21,L1R21S4,Available
CP03710,BK124,copy20,L1,L1R21,L1R21S4,Available
CP03711,BK124,copy21,L1,L1R21,L1R21S4,Available
CP03712,BK124,copy22,L1,L1R21,L1R21S4,Available
CP03713,BK124,copy23,L1,L1R21,L1R21S4,Available
CP03714,BK124,copy24,L1,L1R21,L1R21S4,Available
CP03715,BK124,copy25,L1,L1R21,L1R21S4,Available
CP03716,BK124,copy26,L1,L1R21,L1R21S4,Available
CP03717,BK124,copy27,L1,L1R21,L1R21S4,Available
CP03718,BK124,copy28,L1,L1R21,L1R21S4,Available
CP03719,BK124,copy29,L1,L1R21,L1R21S4,Available
CP03720,BK124,copy30,L1,L1R21,L1R21S4,Available
CP03721,BK125,copy1,L1,L1R21,L1R21S5,Available
CP03722,BK125,copy2,L1,L1R21,L1R21S5,Available
CP03723,BK125,copy3,L1,L1R21,L1R21S5,Available
CP03724,BK125,copy4,L1,L1R21,L1R21S5,Available
CP03725,BK125,copy5,L1,L1R21,L1R21S5,Available
CP03726,BK125,copy6,L1,L1R21,L1R21S5,Available
CP03727,BK125,copy7,L1,L1R21,L1R21S5,Available
CP03728,BK125,copy8,L1,L1R21,L1R21S5,Available
CP03729,BK125,copy9,L1,L1R21,L1R21S5,Available
CP03730,BK125,copy10,L1,L1R21,L1R21S5,Available
CP03731,BK125,copy11,L1,L1R21,L1R21S5,Available
CP03732,BK125,copy12,L1,L1R21,L1R21S5,Available
CP03733,BK125,copy13,L1,L1R21,L1R21S5,Available
CP03734,BK125,copy14,L1,L1R21,L1R21S5,Available
CP03735,BK125,copy15,L1,L1R21,L1R21S5,Available
CP03736,BK125,copy16,L1,L1R21,L1R21S5,Available
CP03737,BK125,copy17,L1,L1R21,L1R21S5,Available
CP03738,BK125,copy18,L1,L1R21,L1R21S5,Available
CP03739,BK125,copy19,L1,L1R21,L1R21S5,Available
CP03740,BK125,copy20,L1,L1R21,L1R21S5,Available
CP03741,BK125,copy21,L1,L1R21,L1R21S5,Available
CP03742,BK125,copy22,L1,L1R21,L1R21S5,Available
CP03743,BK125,copy23,L1,L1R21,L1R21S5,Available
CP03744,BK125,copy24,L1,L1R21,L1R21S5,Available
CP03745,BK125,copy25,L1,L1R21,L1R21S5,Available
CP03746,BK125,copy26,L1,L1R21,L1R21S5,Available
CP03747,BK125,copy27,L1,L1R21,L1R21S5,Available
CP03748,BK125,copy28,L1,L1R21,L1R21S5,Available
CP03749,BK125,copy29,L1,L1R21,L1R21S5,Available
CP03750,BK125,copy30,L1,L1R21,L1R21S5,Available
CP03751,BK126,copy1,L1,L1R21,L1R21S6,Available
CP03752,BK126,copy2,L1,L1R21,L1R21S6,Available
CP03753,BK126,copy3,L1,L1R21,L1R21S6,Available
CP03754,BK126,copy4,L1,L1R21,L1R21S6,Available
CP03755,BK126,copy5,L1,L1R21,L1R21S6,Available
CP03756,BK126,copy6,L1,L1R21,L1R21S6,Available
CP03757,BK126,copy7,L1,L1R21,L1R21S6,Available
CP03758,BK126,copy8,L1,L1R21,L1R21S6,Available
CP03759,BK126,copy9,L1,L1R21,L1R21S6,Available
CP03760,BK126,copy10,L1,L1R21,L1R21S6,Available
CP03761,BK126,copy11,L1,L1R21,L1R21S6,Available
CP03762,BK126,copy12,L1,L1R21,L1R21S6,Available
CP03763,BK126,copy13,L1,L1R21,L1R21S6,Available
CP03764,BK126,copy14,L1,L1R21,L1R21S6,Available
CP03765,BK126,copy15,L1,L1R21,L1R21S6,Available
CP03766,BK126,copy16,L1,L1R21,L1R21S6,Available
CP03767,BK126,copy17,L1,L1R21,L1R21S6,Available
CP03768,BK126,copy18,L1,L1R21,L1R21S6,Available
CP03769,BK126,copy19,L1,L1R21,L1R21S6,Available
CP03770,BK126,copy20,L1,L1R21,L1R21S6,Available
CP03771,BK126,copy21,L1,L1R21,L1R21S6,Available
CP03772,BK126,copy22,L1,L1R21,L1R21S6,Available
CP03773,BK126,copy23,L1,L1R21,L1R21S6,Available
CP03774,BK126,copy24,L1,L1R21,L1R21S6,Available
CP03775,BK126,copy25,L1,L1R21,L1R21S6,Available
CP03776,BK126,copy26,L1,L1R21,L1R21S6,Available
CP03777,BK126,copy27,L1,L1R21,L1R21S6,Available
CP03778,BK126,copy28,L1,L1R21,L1R21S6,Available
CP03779,BK126,copy29,L1,L1R21,L1R21S6,Available
CP03780,BK126,copy30,L1,L1R21,L1R21S6,Available
CP03781,BK127,copy1,L1,L1R22,L1R22S1,Available
CP03782,BK127,copy2,L1,L1R22,L1R22S1,Available
CP03783,BK127,copy3,L1,L1R22,L1R22S1,Available
CP03784,BK127,copy4,L1,L1R22,L1R22S1,Available
CP03785,BK127,copy5,L1,L1R22,L1R22S1,Available
CP03786,BK127,copy6,L1,L1R22,L1R22S1,Available
CP03787,BK127,copy7,L1,L1R22,L1R22S1,Available
CP03788,BK127,copy8,L1,L1R22,L1R22S1,Available
CP03789,BK127,copy9,L1,L1R22,L1R22S1,Available
CP03790,BK127,copy10,L1,L1R22,L1R22S1,Available
CP03791,BK127,copy11,L1,L1R22,L1R22S1,Available
CP03792,BK127,copy12,L1,L1R22,L1R22S1,Available
CP03793,BK127,copy13,L1,L1R22,L1R22S1,Available
CP03794,BK127,copy14,L1,L1R22,L1R22S1,Available
CP03795,BK127,copy15,L1,L1R22,L1R22S1,Available
CP03796,BK127,copy16,L1,L1R22,L1R22S1,Available
CP03797,BK127,copy17,L1,L1R22,L1R22S1,Available
CP03798,BK127,copy18,L1,L1R22,L1R22S1,Available
CP03799,BK127,copy19,L1,L1R22,L1R22S1,Available
CP03800,BK127,copy20,L1,L1R22,L1R22S1,Available
CP03801,BK127,copy21,L1,L1R22,L1R22S1,Available
CP03802,BK127,copy22,L1,L1R22,L1R22S1,Available
CP03803,BK127,copy23,L1,L1R22,L1R22S1,Available
CP03804,BK127,copy24,L1,L1R22,L1R22S1,Available
CP03805,BK127,copy25,L1,L1R22,L1R22S1,Available
CP03806,BK127,copy26,L1,L1R22,L1R22S1,Available
CP03807,BK127,copy27,L1,L1R22,L1R22S1,Available
CP03808,BK127,copy28,L1,L1R22,L1R22S1,Available
CP03809,BK127,copy29,L1,L1R22,L1R22S1,Available
CP03810,BK127,copy30,L1,L1R22,L1R22S1,Available
CP03811,BK128,copy1,L1,L1R22,L1R22S2,Available
CP03812,BK128,copy2,L1,L1R22,L1R22S2,Available
CP03813,BK128,copy3,L1,L1R22,L1R22S2,Available
CP03814,BK128,copy4,L1,L1R22,L1R22S2,Available
CP03815,BK128,copy5,L1,L1R22,L1R22S2,Available
CP03816,BK128,copy6,L1,L1R22,L1R22S2,Available
CP03817,BK128,copy7,L1,L1R22,L1R22S2,Available
CP03818,BK128,copy8,L1,L1R22,L1R22S2,Available
CP03819,BK128,copy9,L1,L1R22,L1R22S2,Available
CP03820,BK128,copy10,L1,L1R22,L1R22S2,Available
CP03821,BK128,copy11,L1,L1R22,L1R22S2,Available
CP03822,BK128,copy12,L1,L1R22,L1R22S2,Available
CP03823,BK128,copy13,L1,L1R22,L1R22S2,Available
CP03824,BK128,copy14,L1,L1R22,L1R22S2,Available
CP03825,BK128,copy15,L1,L1R22,L1R22S2,Available
CP03826,BK128,copy16,L1,L1R22,L1R22S2,Available
CP03827,BK128,copy17,L1,L1R22,L1R22S2,Available
CP03828,BK128,copy18,L1,L1R22,L1R22S2,Available
CP03829,BK128,copy19,L1,L1R22,L1R22S2,Available
CP03830,BK128,copy20,L1,L1R22,L1R22S2,Available
CP03831,BK128,copy21,L1,L1R22,L1R22S2,Available
CP03832,BK128,copy22,L1,L1R22,L1R22S2,Available
CP03833,BK128,copy23,L1,L1R22,L1R22S2,Available
CP03834,BK128,copy24,L1,L1R22,L1R22S2,Available
CP03835,BK128,copy25,L1,L1R22,L1R22S2,Available
CP03836,BK128,copy26,L1,L1R22,L1R22S2,Available
CP03837,BK128,copy27,L1,L1R22,L1R22S2,Available
CP03838,BK128,copy28,L1,L1R22,L1R22S2,Available
CP03839,BK128,copy29,L1,L1R22,L1R22S2,Available
CP03840,BK128,copy30,L1,L1R22,L1R22S2,Available
CP03841,BK129,copy1,L1,L1R22,L1R22S3,Available
CP03842,BK129,copy2,L1,L1R22,L1R22S3,Available
CP03843,BK129,copy3,L1,L1R22,L1R22S3,Available
CP03844,BK129,copy4,L1,L1R22,L1R22S3,Available
CP03845,BK129,copy5,L1,L1R22,L1R22S3,Available
CP03846,BK129,copy6,L1,L1R22,L1R22S3,Available
CP03847,BK129,copy7,L1,L1R22,L1R22S3,Available
CP03848,BK129,copy8,L1,L1R22,L1R22S3,Available
CP03849,BK129,copy9,L1,L1R22,L1R22S3,Available
CP03850,BK129,copy10,L1,L1R22,L1R22S3,Available
CP03851,BK129,copy11,L1,L1R22,L1R22S3,Available
CP03852,BK129,copy12,L1,L1R22,L1R22S3,Available
CP03853,BK129,copy13,L1,L1R22,L1R22S3,Available
CP03854,BK129,copy14,L1,L1R22,L1R22S3,Available
CP03855,BK129,copy15,L1,L1R22,L1R22S3,Available
CP03856,BK129,copy16,L1,L1R22,L1R22S3,Available
CP03857,BK129,copy17,L1,L1R22,L1R22S3,Available
CP03858,BK129,copy18,L1,L1R22,L1R22S3,Available
CP03859,BK129,copy19,L1,L1R22,L1R22S3,Available
CP03860,BK129,copy20,L1,L1R22,L1R22S3,Available
CP03861,BK129,copy21,L1,L1R22,L1R22S3,Available
CP03862,BK129,copy22,L1,L1R22,L1R22S3,Available
CP03863,BK129,copy23,L1,L1R22,L1R22S3,Available
CP03864,BK129,copy24,L1,L1R22,L1R22S3,Available
CP03865,BK129,copy25,L1,L1R22,L1R22S3,Available
CP03866,BK129,copy26,L1,L1R22,L1R22S3,Available
CP03867,BK129,copy27,L1,L1R22,L1R22S3,Available
CP03868,BK129,copy28,L1,L1R22,L1R22S3,Available
CP03869,BK129,copy29,L1,L1R22,L1R22S3,Available
CP03870,BK129,copy30,L1,L1R22,L1R22S3,Available
CP03871,BK130,copy1,L1,L1R22,L1R22S4,Available
CP03872,BK130,copy2,L1,L1R22,L1R22S4,Available
CP03873,BK130,copy3,L1,L1R22,L1R22S4,Available
CP03874,BK130,copy4,L1,L1R22,L1R22S4,Available
CP03875,BK130,copy5,L1,L1R22,L1R22S4,Available
CP03876,BK130,copy6,L1,L1R22,L1R22S4,Available
CP03877,BK130,copy7,L1,L1R22,L1R22S4,Available
CP03878,BK130,copy8,L1,L1R22,L1R22S4,Available
CP03879,BK130,copy9,L1,L1R22,L1R22S4,Available
CP03880,BK130,copy10,L1,L1R22,L1R22S4,Available
CP03881,BK130,copy11,L1,L1R22,L1R22S4,Available
CP03882,BK130,copy12,L1,L1R22,L1R22S4,Available
CP03883,BK130,copy13,L1,L1R22,L1R22S4,Available
CP03884,BK130,copy14,L1,L1R22,L1R22S4,Available
CP03885,BK130,copy15,L1,L1R22,L1R22S4,Available
CP03886,BK130,copy16,L1,L1R22,L1R22S4,Available
CP03887,BK130,copy17,L1,L1R22,L1R22S4,Available
CP03888,BK130,copy18,L1,L1R22,L1R22S4,Available
CP03889,BK130,copy19,L1,L1R22,L1R22S4,Available
CP03890,BK130,copy20,L1,L1R22,L1R22S4,Available
CP03891,BK130,copy21,L1,L1R22,L1R22S4,Available
CP03892,BK130,copy22,L1,L1R22,L1R22S4,Available
CP03893,BK130,copy23,L1,L1R22,L1R22S4,Available
CP03894,BK130,copy24,L1,L1R22,L1R22S4,Available
CP03895,BK130,copy25,L1,L1R22,L1R22S4,Available
CP03896,BK130,copy26,L1,L1R22,L1R22S4,Available
CP03897,BK130,copy27,L1,L1R22,L1R22S4,Available
CP03898,BK130,copy28,L1,L1R22,L1R22S4,Available
CP03899,BK130,copy29,L1,L1R22,L1R22S4,Available
CP03900,BK130,copy30,L1,L1R22,L1R22S4,Available
CP03901,BK131,copy1,L1,L1R22,L1R22S5,Available
CP03902,BK131,copy2,L1,L1R22,L1R22S5,Available
CP03903,BK131,copy3,L1,L1R22,L1R22S5,Available
CP03904,BK131,copy4,L1,L1R22,L1R22S5,Available
CP03905,BK131,copy5,L1,L1R22,L1R22S5,Available
CP03906,BK131,copy6,L1,L1R22,L1R22S5,Available
CP03907,BK131,copy7,L1,L1R22,L1R22S5,Available
CP03908,BK131,copy8,L1,L1R22,L1R22S5,Available
CP03909,BK131,copy9,L1,L1R22,L1R22S5,Available
CP03910,BK131,copy10,L1,L1R22,L1R22S5,Available
CP03911,BK131,copy11,L1,L1R22,L1R22S5,Available
CP03912,BK131,copy12,L1,L1R22,L1R22S5,Available
CP03913,BK131,copy13,L1,L1R22,L1R22S5,Available
CP03914,BK131,copy14,L1,L1R22,L1R22S5,Available
CP03915,BK131,copy15,L1,L1R22,L1R22S5,Available
CP03916,BK131,copy16,L1,L1R22,L1R22S5,Available
CP03917,BK131,copy17,L1,L1R22,L1R22S5,Available
CP03918,BK131,copy18,L1,L1R22,L1R22S5,Available
CP03919,BK131,copy19,L1,L1R22,L1R22S5,Available
CP03920,BK131,copy20,L1,L1R22,L1R22S5,Available
CP03921,BK131,copy21,L1,L1R22,L1R22S5,Available
CP03922,BK131,copy22,L1,L1R22,L1R22S5,Available
CP03923,BK131,copy23,L1,L1R22,L1R22S5,Available
CP03924,BK131,copy24,L1,L1R22,L1R22S5,Available
CP03925,BK131,copy25,L1,L1R22,L1R22S5,Available
CP03926,BK131,copy26,L1,L1R22,L1R22S5,Available
CP03927,BK131,copy27,L1,L1R22,L1R22S5,Available
CP03928,BK131,copy28,L1,L1R22,L1R22S5,Available
CP03929,BK131,copy29,L1,L1R22,L1R22S5,Available
CP03930,BK131,copy30,L1,L1R22,L1R22S5,Available
CP03931,BK132,copy1,L1,L1R22,L1R22S6,Available
CP03932,BK132,copy2,L1,L1R22,L1R22S6,Available
CP03933,BK132,copy3,L1,L1R22,L1R22S6,Available
CP03934,BK132,copy4,L1,L1R22,L1R22S6,Available
CP03935,BK132,copy5,L1,L1R22,L1R22S6,Available
CP03936,BK132,copy6,L1,L1R22,L1R22S6,Available
CP03937,BK132,copy7,L1,L1R22,L1R22S6,Available
CP03938,BK132,copy8,L1,L1R22,L1R22S6,Available
CP03939,BK132,copy9,L1,L1R22,L1R22S6,Available
CP03940,BK132,copy10,L1,L1R22,L1R22S6,Available
CP03941,BK132,copy11,L1,L1R22,L1R22S6,Available
CP03942,BK132,copy12,L1,L1R22,L1R22S6,Available
CP03943,BK132,copy13,L1,L1R22,L1R22S6,Available
CP03944,BK132,copy14,L1,L1R22,L1R22S6,Available
CP03945,BK132,copy15,L1,L1R22,L1R22S6,Available
CP03946,BK132,copy16,L1,L1R22,L1R22S6,Available
CP03947,BK132,copy17,L1,L1R22,L1R22S6,Available
CP03948,BK132,copy18,L1,L1R22,L1R22S6,Available
CP03949,BK132,copy19,L1,L1R22,L1R22S6,Available
CP03950,BK132,copy20,L1,L1R22,L1R22S6,Available
CP03951,BK132,copy21,L1,L1R22,L1R22S6,Available
CP03952,BK132,copy22,L1,L1R22,L1R22S6,Available
CP03953,BK132,copy23,L1,L1R22,L1R22S6,Available
CP03954,BK132,copy24,L1,L1R22,L1R22S6,Available
CP03955,BK132,copy25,L1,L1R22,L1R22S6,Available
CP03956,BK132,copy26,L1,L1R22,L1R22S6,Available
CP03957,BK132,copy27,L1,L1R22,L1R22S6,Available
CP03958,BK132,copy28,L1,L1R22,L1R22S6,Available
CP03959,BK132,copy29,L1,L1R22,L1R22S6,Available
CP03960,BK132,copy30,L1,L1R22,L1R22S6,Available
CP03961,BK133,copy1,L1,L1R23,L1R23S1,Available
CP03962,BK133,copy2,L1,L1R23,L1R23S1,Available
CP03963,BK133,copy3,L1,L1R23,L1R23S1,Available
CP03964,BK133,copy4,L1,L1R23,L1R23S1,Available
CP03965,BK133,copy5,L1,L1R23,L1R23S1,Available
CP03966,BK133,copy6,L1,L1R23,L1R23S1,Available
CP03967,BK133,copy7,L1,L1R23,L1R23S1,Available
CP03968,BK133,copy8,L1,L1R23,L1R23S1,Available
CP03969,BK133,copy9,L1,L1R23,L1R23S1,Available
CP03970,BK133,copy10,L1,L1R23,L1R23S1,Available
CP03971,BK133,copy11,L1,L1R23,L1R23S1,Available
CP03972,BK133,copy12,L1,L1R23,L1R23S1,Available
CP03973,BK133,copy13,L1,L1R23,L1R23S1,Available
CP03974,BK133,copy14,L1,L1R23,L1R23S1,Available
CP03975,BK133,copy15,L1,L1R23,L1R23S1,Available
CP03976,BK133,copy16,L1,L1R23,L1R23S1,Available
CP03977,BK133,copy17,L1,L1R23,L1R23S1,Available
CP03978,BK133,copy18,L1,L1R23,L1R23S1,Available
CP03979,BK133,copy19,L1,L1R23,L1R23S1,Available
CP03980,BK133,copy20,L1,L1R23,L1R23S1,Available
CP03981,BK133,copy21,L1,L1R23,L1R23S1,Available
CP03982,BK133,copy22,L1,L1R23,L1R23S1,Available
CP03983,BK133,copy23,L1,L1R23,L1R23S1,Available
CP03984,BK133,copy24,L1,L1R23,L1R23S1,Available
CP03985,BK133,copy25,L1,L1R23,L1R23S1,Available
CP03986,BK133,copy26,L1,L1R23,L1R23S1,Available
CP03987,BK133,copy27,L1,L1R23,L1R23S1,Available
CP03988,BK133,copy28,L1,L1R23,L1R23S1,Available
CP03989,BK133,copy29,L1,L1R23,L1R23S1,Available
CP03990,BK133,copy30,L1,L1R23,L1R23S1,Available
CP03991,BK134,copy1,L1,L1R23,L1R23S2,Available
CP03992,BK134,copy2,L1,L1R23,L1R23S2,Available
CP03993,BK134,copy3,L1,L1R23,L1R23S2,Available
CP03994,BK134,copy4,L1,L1R23,L1R23S2,Available
CP03995,BK134,copy5,L1,L1R23,L1R23S2,Available
CP03996,BK134,copy6,L1,L1R23,L1R23S2,Available
CP03997,BK134,copy7,L1,L1R23,L1R23S2,Available
CP03998,BK134,copy8,L1,L1R23,L1R23S2,Available
CP03999,BK134,copy9,L1,L1R23,L1R23S2,Available
CP04000,BK134,copy10,L1,L1R23,L1R23S2,Available
CP04001,BK134,copy11,L1,L1R23,L1R23S2,Available
CP04002,BK134,copy12,L1,L1R23,L1R23S2,Available
CP04003,BK134,copy13,L1,L1R23,L1R23S2,Available
CP04004,BK134,copy14,L1,L1R23,L1R23S2,Available
CP04005,BK134,copy15,L1,L1R23,L1R23S2,Available
CP04006,BK134,copy16,L1,L1R23,L1R23S2,Available
CP04007,BK134,copy17,L1,L1R23,L1R23S2,Available
CP04008,BK134,copy18,L1,L1R23,L1R23S2,Available
CP04009,BK134,copy19,L1,L1R23,L1R23S2,Available
CP04010,BK134,copy20,L1,L1R23,L1R23S2,Available
CP04011,BK134,copy21,L1,L1R23,L1R23S2,Available
CP04012,BK134,copy22,L1,L1R23,L1R23S2,Available
CP04013,BK134,copy23,L1,L1R23,L1R23S2,Available
CP04014,BK134,copy24,L1,L1R23,L1R23S2,Available
CP04015,BK134,copy25,L1,L1R23,L1R23S2,Available
CP04016,BK134,copy26,L1,L1R23,L1R23S2,Available
CP04017,BK134,copy27,L1,L1R23,L1R23S2,Available
CP04018,BK134,copy28,L1,L1R23,L1R23S2,Available
CP04019,BK134,copy29,L1,L1R23,L1R23S2,Available
CP04020,BK134,copy30,L1,L1R23,L1R23S2,Available
CP04021,BK135,copy1,L1,L1R23,L1R23S3,Available
CP04022,BK135,copy2,L1,L1R23,L1R23S3,Available
CP04023,BK135,copy3,L1,L1R23,L1R23S3,Available
CP04024,BK135,copy4,L1,L1R23,L1R23S3,Available
CP04025,BK135,copy5,L1,L1R23,L1R23S3,Available
CP04026,BK135,copy6,L1,L1R23,L1R23S3,Available
CP04027,BK135,copy7,L1,L1R23,L1R23S3,Available
CP04028,BK135,copy8,L1,L1R23,L1R23S3,Available
CP04029,BK135,copy9,L1,L1R23,L1R23S3,Available
CP04030,BK135,copy10,L1,L1R23,L1R23S3,Available
CP04031,BK135,copy11,L1,L1R23,L1R23S3,Available
CP04032,BK135,copy12,L1,L1R23,L1R23S3,Available
CP04033,BK135,copy13,L1,L1R23,L1R23S3,Available
CP04034,BK135,copy14,L1,L1R23,L1R23S3,Available
CP04035,BK135,copy15,L1,L1R23,L1R23S3,Available
CP04036,BK135,copy16,L1,L1R23,L1R23S3,Available
CP04037,BK135,copy17,L1,L1R23,L1R23S3,Available
CP04038,BK135,copy18,L1,L1R23,L1R23S3,Available
CP04039,BK135,copy19,L1,L1R23,L1R23S3,Available
CP04040,BK135,copy20,L1,L1R23,L1R23S3,Available
CP04041,BK135,copy21,L1,L1R23,L1R23S3,Available
CP04042,BK135,copy22,L1,L1R23,L1R23S3,Available
CP04043,BK135,copy23,L1,L1R23,L1R23S3,Available
CP04044,BK135,copy24,L1,L1R23,L1R23S3,Available
CP04045,BK135,copy25,L1,L1R23,L1R23S3,Available
CP04046,BK135,copy26,L1,L1R23,L1R23S3,Available
CP04047,BK135,copy27,L1,L1R23,L1R23S3,Available
CP04048,BK135,copy28,L1,L1R23,L1R23S3,Available
CP04049,BK135,copy29,L1,L1R23,L1R23S3,Available
CP04050,BK135,copy30,L1,L1R23,L1R23S3,Available
CP04051,BK136,copy1,L1,L1R23,L1R23S4,Available
CP04052,BK136,copy2,L1,L1R23,L1R23S4,Available
CP04053,BK136,copy3,L1,L1R23,L1R23S4,Available
CP04054,BK136,copy4,L1,L1R23,L1R23S4,Available
CP04055,BK136,copy5,L1,L1R23,L1R23S4,Available
CP04056,BK136,copy6,L1,L1R23,L1R23S4,Available
CP04057,BK136,copy7,L1,L1R23,L1R23S4,Available
CP04058,BK136,copy8,L1,L1R23,L1R23S4,Available
CP04059,BK136,copy9,L1,L1R23,L1R23S4,Available
CP04060,BK136,copy10,L1,L1R23,L1R23S4,Available
CP04061,BK136,copy11,L1,L1R23,L1R23S4,Available
CP04062,BK136,copy12,L1,L1R23,L1R23S4,Available
CP04063,BK136,copy13,L1,L1R23,L1R23S4,Available
CP04064,BK136,copy14,L1,L1R23,L1R23S4,Available
CP04065,BK136,copy15,L1,L1R23,L1R23S4,Available
CP04066,BK136,copy16,L1,L1R23,L1R23S4,Available
CP04067,BK136,copy17,L1,L1R23,L1R23S4,Available
CP04068,BK136,copy18,L1,L1R23,L1R23S4,Available
CP04069,BK136,copy19,L1,L1R23,L1R23S4,Available
CP04070,BK136,copy20,L1,L1R23,L1R23S4,Available
CP04071,BK136,copy21,L1,L1R23,L1R23S4,Available
CP04072,BK136,copy22,L1,L1R23,L1R23S4,Available
CP04073,BK136,copy23,L1,L1R23,L1R23S4,Available
CP04074,BK136,copy24,L1,L1R23,L1R23S4,Available
CP04075,BK136,copy25,L1,L1R23,L1R23S4,Available
CP04076,BK136,copy26,L1,L1R23,L1R23S4,Available
CP04077,BK136,copy27,L1,L1R23,L1R23S4,Available
CP04078,BK136,copy28,L1,L1R23,L1R23S4,Available
CP04079,BK136,copy29,L1,L1R23,L1R23S4,Available
CP04080,BK136,copy30,L1,L1R23,L1R23S4,Available
CP04081,BK137,copy1,L1,L1R23,L1R23S5,Available
CP04082,BK137,copy2,L1,L1R23,L1R23S5,Available
CP04083,BK137,copy3,L1,L1R23,L1R23S5,Available
CP04084,BK137,copy4,L1,L1R23,L1R23S5,Available
CP04085,BK137,copy5,L1,L1R23,L1R23S5,Available
CP04086,BK137,copy6,L1,L1R23,L1R23S5,Available
CP04087,BK137,copy7,L1,L1R23,L1R23S5,Available
CP04088,BK137,copy8,L1,L1R23,L1R23S5,Available
CP04089,BK137,copy9,L1,L1R23,L1R23S5,Available
CP04090,BK137,copy10,L1,L1R23,L1R23S5,Available
CP04091,BK137,copy11,L1,L1R23,L1R23S5,Available
CP04092,BK137,copy12,L1,L1R23,L1R23S5,Available
CP04093,BK137,copy13,L1,L1R23,L1R23S5,Available
CP04094,BK137,copy14,L1,L1R23,L1R23S5,Available
CP04095,BK137,copy15,L1,L1R23,L1R23S5,Available
CP04096,BK137,copy16,L1,L1R23,L1R23S5,Available
CP04097,BK137,copy17,L1,L1R23,L1R23S5,Available
CP04098,BK137,copy18,L1,L1R23,L1R23S5,Available
CP04099,BK137,copy19,L1,L1R23,L1R23S5,Available
CP04100,BK137,copy20,L1,L1R23,L1R23S5,Available
CP04101,BK137,copy21,L1,L1R23,L1R23S5,Available
CP04102,BK137,copy22,L1,L1R23,L1R23S5,Available
CP04103,BK137,copy23,L1,L1R23,L1R23S5,Available
CP04104,BK137,copy24,L1,L1R23,L1R23S5,Available
CP04105,BK137,copy25,L1,L1R23,L1R23S5,Available
CP04106,BK137,copy26,L1,L1R23,L1R23S5,Available
CP04107,BK137,copy27,L1,L1R23,L1R23S5,Available
CP04108,BK137,copy28,L1,L1R23,L1R23S5,Available
CP04109,BK137,copy29,L1,L1R23,L1R23S5,Available
CP04110,BK137,copy30,L1,L1R23,L1R23S5,Available
CP04111,BK138,copy1,L1,L1R23,L1R23S6,Available
CP04112,BK138,copy2,L1,L1R23,L1R23S6,Available
CP04113,BK138,copy3,L1,L1R23,L1R23S6,Available
CP04114,BK138,copy4,L1,L1R23,L1R23S6,Available
CP04115,BK138,copy5,L1,L1R23,L1R23S6,Available
CP04116,BK138,copy6,L1,L1R23,L1R23S6,Available
CP04117,BK138,copy7,L1,L1R23,L1R23S6,Available
CP04118,BK138,copy8,L1,L1R23,L1R23S6,Available
CP04119,BK138,copy9,L1,L1R23,L1R23S6,Available
CP04120,BK138,copy10,L1,L1R23,L1R23S6,Available
CP04121,BK138,copy11,L1,L1R23,L1R23S6,Available
CP04122,BK138,copy12,L1,L1R23,L1R23S6,Available
CP04123,BK138,copy13,L1,L1R23,L1R23S6,Available
CP04124,BK138,copy14,L1,L1R23,L1R23S6,Available
CP04125,BK138,copy15,L1,L1R23,L1R23S6,Available
CP04126,BK138,copy16,L1,L1R23,L1R23S6,Available
CP04127,BK138,copy17,L1,L1R23,L1R23S6,Available
CP04128,BK138,copy18,L1,L1R23,L1R23S6,Available
CP04129,BK138,copy19,L1,L1R23,L1R23S6,Available
CP04130,BK138,copy20,L1,L1R23,L1R23S6,Available
CP04131,BK138,copy21,L1,L1R23,L1R23S6,Available
CP04132,BK138,copy22,L1,L1R23,L1R23S6,Available
CP04133,BK138,copy23,L1,L1R23,L1R23S6,Available
CP04134,BK138,copy24,L1,L1R23,L1R23S6,Available
CP04135,BK138,copy25,L1,L1R23,L1R23S6,Available
CP04136,BK138,copy26,L1,L1R23,L1R23S6,Available
CP04137,BK138,copy27,L1,L1R23,L1R23S6,Available
CP04138,BK138,copy28,L1,L1R23,L1R23S6,Available
CP04139,BK138,copy29,L1,L1R23,L1R23S6,Available
CP04140,BK138,copy30,L1,L1R23,L1R23S6,Available
CP04141,BK139,copy1,L1,L1R24,L1R24S1,Available
CP04142,BK139,copy2,L1,L1R24,L1R24S1,Available
CP04143,BK139,copy3,L1,L1R24,L1R24S1,Available
CP04144,BK139,copy4,L1,L1R24,L1R24S1,Available
CP04145,BK139,copy5,L1,L1R24,L1R24S1,Available
CP04146,BK139,copy6,L1,L1R24,L1R24S1,Available
CP04147,BK139,copy7,L1,L1R24,L1R24S1,Available
CP04148,BK139,copy8,L1,L1R24,L1R24S1,Available
CP04149,BK139,copy9,L1,L1R24,L1R24S1,Available
CP04150,BK139,copy10,L1,L1R24,L1R24S1,Available
CP04151,BK139,copy11,L1,L1R24,L1R24S1,Available
CP04152,BK139,copy12,L1,L1R24,L1R24S1,Available
CP04153,BK139,copy13,L1,L1R24,L1R24S1,Available
CP04154,BK139,copy14,L1,L1R24,L1R24S1,Available
